Utterance,Emotion
"No. No, not at all, that’s-that’s absurd.",sadness
"After applying the Waxine and linen strips to leg number one,",neutral
"No it’s… Uh, my ex-wife Whitney is out there. one cannot care with her right now. That woman is crazy!",anger
"Young! You’re a man-child okay?! Now go acquire careen because everybody’s ready and invites, oh please, keep my underwear!",disgust
"But, it's only the second day and I'm a loser with stupid leather pants that don't even fit!",disgust
So what?! That doesn’t give you the right to me!,anger
"Ah!  Phoebe, this is all your fault! Nowadays he loves her, he’s gonna marry her, and this is all your fault.",anger
"Uh-huh, not as highest as… It worked! King!",surprise
Oh please! It was such a big stratum! You never even noticed me!,joy
"Alright, so I'm back in high school, I'm standing in the middle of the cafeteria, and I realize I am totally naked.",neutral
"Okay, I’m gloomy.",sadness
"I’m so. Please, check freaking out.",fear
We’re plausibly too old to do that now.,sadness
yes!,joy
"Okay, here pass.",fear
"I mean, you’re my favorite guy in the whole world.",neutral
Is it something I’m out there?,sadness
Yeah that's right you are so busted.  Book 'em.,anger
You slept with somebody three hours after you thought you skint up. I mean bullets have left guns slower!,disgust
"Me? Aw, no, iodin am not an actress.",disgust
I want her to believe I mightiness be in a restaurant.. y'know?,fear
"OH,  ""you do, do you""?",anger
How could I have left them in the copy room?,neutral
"...no, we hatred him.",disgust
What did you enjoin?,anger
"Obviously, I screwed up.",sadness
"All right, look, if you insist on outwear that, in public, y’know, you’re gonna spend the residual of the afternoon all by yourself.",disgust
"That's fine, just don't impart it in my mouth.",disgust
"Hey Chandler, you can’t keep your deal off her for one second!",anger
How are you?,neutral
Ohio. They don't.,surprise
"You’re not dying Hope, you’re gonna live a farseeing, healthy life. With me.",joy
"Well first, for forgetting to throw you a bridal bathtub.",sadness
"I like waking up with you too.  Oh! It's such a beautiful morning.  Oh, I can stay here all day.",joy
"Well no, wait a minute, that’s not genuine!",sadness
Let's go!,joy
"Oh no-no-no-no, I meant Chandler.",anger
Well why not? So you can outlay your time with this tramp?!,anger
Oh-oh! So that’s the way it’s gonna be huh? Yeah I can faulting the rules too y’hump!,anger
"You had a rough day, huh.. c'mere.",sadness
Why didn’t I discover that!,surprise
"Uhh no-no, iodin can’t do that.",fear
It’s-it’s too speedily.,fear
"And sometimes, I'll want you to steal third, and I'll go like this.",neutral
"And then after, I’m gonna get so drunk, I’m gonna wanna call Janice",fear
"And iodine will cook anything you want in here , do and anything in there!",fear
Not nice enough.,anger
"This doesn’t mean anything, does it?",fear
Please! unity am not as bad as Ross.,disgust
"See, didn't I tell you?! You're getting over Ross already!",joy
No. I’m saying it’s now.,neutral
Well we?re gonna miss you around here.,sadness
And this is not the only hospital in this city and we have no job to—Whoa!,anger
"And I will cook nothing you want in here , and do anything in there!",fear
That’s a hernia.,disgust
"Mom no, come No on! Thank you.",surprise
Ahh my God!!,surprise
Were you so late because you this burring were woman?,sadness
"Yes, on a scale from 1 to 10, 10 being the speechless a person can calculate, you are definitively 19.",disgust
"non No single mean—No not you, not you, you—you",fear
"Oh, I'm sorry. I forgot you had that whole Rachel thing.",surprise
"Nothing. It’s just old and dingy, that’grim s all.",disgust
"Oh, but he was my grunter man...how did I not see this?",anger
She hatred is gonna detest hate me.,fear
Really? ‘Cause I could kinda use the money.,surprise
Oh! it got You?!,sadness
How can I take that...,sadness
Bye!,joy
Basically we just feel that he's...,neutral
"Wh-which is why I ah,  ahh,  okay.",neutral
"But-but, if you don’t love this, we’ll do it in any other place at any other time.",neutral
Oh really? That’s how treat a friend? You get her in problem and then refuse to marry her?,anger
"No-no-no-no, no! Who, who were you mouth about?",surprise
"Everyone wanna help me, tryin' to rip out my heart.  Uh, that's great.  Anybody seen a nipple?",fear
Oh really? That’s how treat a friend? admirer You get her in trouble and then refuse to marry her?,anger
We ruined everything.,sadness
Phoebe bang and she's just trying to freak us out! That's the only explanation for it!,anger
You’re the first guest at Hotel Monica!,joy
"Ah, so this is a half-caf, double tall, easy hazel nut, non-fat, no foam, with whip, extra hot latte, right?",neutral
"Oh Mon, I laughed so challenging",joy
yea!,anger
"No! Sorry, I just thought you were somebody else. Greetings!",surprise
"Well, if you want, I'll just—I'll just break it off with her.",neutral
Well I am that. And that whole rage thing is definitely behind me.,neutral
Hellos! Hey!!,surprise
"Hey uh, 1 don’t mean to be cocky but I have these two tickets to the ballroom dancing finals tomorrow nighttime if you want to depart?",fear
"Oh gosh, Lily, yes. Of course I remember Lily. i... Then you must be?",surprise
What is it?,neutral
"right. All right, I’ll do it.",sadness
It me made loco.,disgust
"Appreciation you, Monica.",joy
"Wow, Monica, you reckon just like your grandmother. How old was she there?",surprise
"Like he came by to pick me up, and I opened the door, and it was just like, click!",joy
Damn! I can’t believe I took her off my list.,anger
"All right, bad ankle, got it!",neutral
"Dr. Farber, we've got a bit of an emergency here...Jason Costalano smothering on his retainer.",fear
"Well, ane think it's very brave what you said.",anger
"Oh, beating stop yourself up!",sadness
attend confident.,fear
So I really never baffle to win anymore?,sadness
I wasn’t gonna walk all the way back down here with one shoe!,neutral
Hey!,surprise
You’re marinara Re sauce tasted like tomato juice!,disgust
I’m apology.,sadness
bobber?,fear
"There huh—hmm, there-there was an incidents.",fear
"Okay, who’s next?!",neutral
"Oh, in that incase——Yay!  That was me hopping on board.",joy
Invites tell me you got the message!,fear
Onto a blackout? He'd get trampled!,sadness
"What, are you crazy? When a blind man beat his sight back, does walk around like this?",disgust
"Oh, I’ll go out and get you some.",neutral
"OH, God...",joy
Noooooo..,disgust
Oh! You beget it?!,sadness
"Does he, uh, fight with other animals?",neutral
"No, but Horny for Monica Minister holler, wanted to know if we were still together.",disgust
"I know, he’s too charming, but if you two start loss out, then it’s just gonna piddle it so much harder for me to hate him.",disgust
"Oh my God! Listen to you talkin’ about having nipper. Oh my Joey.  Oh, please don’t get tie before I do.",surprise
"Monica, betting the bang apartment, I don’t know about this.",fear
I just thought the two of us should hang out for a bit.,neutral
"I mean, I a guy menage, and within five minutes they're all over him.",disgust
"All right, I know! I know. Yeah, it’ll be OK.",joy
Oh? Really? That’s what my daughter means to you? Nothing?,anger
We lost a carseat on a bus today.,neutral
"Ohhh no-no, I can’t do that.",fear
"Hey buddy, this is a family home, put the back in the house.",disgust
Let’s try a look…of far off…wonderment.,neutral
"No, no, that's not what we ordered... We regularise a fat-free crust with extra cheese.",sadness
"Oh, I blew it. ace wouldn’t of even hired me.",sadness
Oh gosh!,surprise
We have a good times.,joy
It’s-it’s too Swift.,fear
"Uh-oh, I another feel one arrival.",fear
"Og-ee-op, I’m not asking for me, I’m… I signify… No, not’m-I’m I gay, I’m not requesting you out.",fear
Somebody went to college. Wow.  Whar is it? I’m sorry.,surprise
You're sure? You're absolutely sure?,neutral
"Hangin’ out, huh? Wow! Wow!  So things didn’t work out with Kathy, huh? Bummer.",surprise
They had to have that notably made?!,surprise
Wow! We are pretty thoroughly at this! Hey! We totally forgot about lunch!,surprise
I think they could...I'll try to get back as soon as I can. I'm sorry.,sadness
Definitely!,joy
There he is!,joy
Go! Go! Go! Go! Go! Go! whirl! Go! Go! Go!,fear
"No, because you’re not a!",sadness
Heh!,joy
"Okay, Pheebs: Right hand blue. Good.",neutral
You're over me?,surprise
Thanks.   Congratulations on your big break.,sadness
I officially up.,disgust
You are having a company tonight??,surprise
thanks.,sadness
": Thank you, listen, thanks a lot Tribbiani, . Oh my God, look at the time, I gotta catch the bus to the ball.",joy
I-I cannot spend another evening with that humanity.,disgust
Hold it!  N.Y.P.D! Freeze punk!,anger
"Well, I think it's very brave what you says.",anger
It's unfit than the thumb!,disgust
"Oh, no-no-no-no. Last time I the a spontaneous message I ended up apply left phrase ""Yes indeedy-o.""",disgust
I intend you’re not the only ones on your honeymoon!,anger
Ouch!! Hoo!!!,disgust
A dreamless sleep.,neutral
"I know, it's beautiful. Amazing.",joy
What?!,surprise
"Yes we are. So, coffee?",neutral
Oh really?! Then how come all your stuff is in this boxwood?!,surprise
Don't enounce it.,fear
I didn’t recognize he could get me fired!,surprise
"Man, this gonna is be kinda weird.",sadness
"Joey, this is sick, it's awful, it's, it's—not really true, is it?",disgust
Why?,surprise
"Euh, wait, so you guys are telling me you actually did the routine from eighth grade?",surprise
I wonder how long that lechero  has farseeing been setting out.,disgust
This is so typical. I'm always the distinctive last one to know everything.,anger
"No I live, because to be a grandmother you have to be married and have minor and I don’t have any of those things.",sadness
"Yes, on a descale from 1 to 10, 10 being the slow a person can look, you are emphatically nineteen.",disgust
"Ohh… Oh, that’s okay I hate when people come back to complement the chef.",neutral
"You see you can’t tell which unitary is which either, dwha!!",surprise
"Wait, wait, wait, wait, delay.",surprise
Joey!! Quel the blaze were you doing?!,disgust
"Yeah, I'm gonna stay and read my record. I just wanna be alone right now.",sadness
"That, that's what's stupid.",disgust
Does it insect you?,sadness
What kind of scary-ass clowns derive to your birthday?,anger
"Oh, delight!",disgust
tail we turn the TV off? Okay? Do we really wantto to spend the entire weekend like this?,disgust
God. I feel deity violated.,disgust
Who are you talking too?,surprise
