Utterance,Emotion
So? What? What? They’re gone! Monica’ gonna freak!,surprise
Chandler chandler Bing!,surprise
"Ohhh, oh my God! Oh my God! She bed about us!",surprise
"Oh, it's so fairly. This must have cost him a fortune.",surprise
Oh yea yeah!,surprise
You?! Really think that will work?,surprise
Ohh! Fortunately me! Oh my God! That,surprise
"Look at that, every inch of this is glued down.",surprise
You believing?,surprise
figure What picture?!,surprise
very Really!?,surprise
Ah-ah!!,surprise
clotheshorse!,surprise
Yeah but you don’t pauperization——What is this?,surprise
"Eh, one mean, I mena she's not unattractive but hot? I ....",surprise
Ohhhhhhhh Jeez.,surprise
"Oh, it’s you. I reckon you everywhere. I’m Jim, Jim Nelson.",surprise
"What, Chandler! Hey are you doing here?",surprise
What is this??,surprise
waitress Waitressing?,surprise
really?,surprise
"Whoa, store will be opening tomorrow!",surprise
"It took you that protracted to figure it out, huh?",surprise
"exist Why?! You two are so meant to be together, everybody thinks  so.",surprise
Hey! Here What's she doing back here?,surprise
"So! I'm just an empty hardly vase, huh?",surprise
"Op, but the twelfth brings a lover’s sprinkle.",surprise
Ohh! Lucky me! Ohio my God! That,surprise
really Really?!,surprise
not could it How be?,surprise
Yeah?,surprise
indium LONDON!!!,surprise
You got all that the from back of her head?,surprise
And all these people actually death?,surprise
Oh yeah!  Oh my immortal! That is,surprise
are you?,surprise
What?,surprise
When did that arise to you?!,surprise
David!  What-what are you doing here? Aren’t you hypothecate to be in Russia?,surprise
What?,surprise
Like you wouldn’t believe.  place! This is a great Wow.,surprise
"Ohio, why is it unfair?",surprise
Maine Really? Me?,surprise
"Oh God… Ohio, he’s in there right now?",surprise
"thus! I'm just an empty vase, huh?",surprise
You do?,surprise
"Okay, what is in here? Shakes?",surprise
You believe that this guy is destined for somebody else and you’re still gonna date him?,surprise
So do are you gonna what?,surprise
! Hey!!,surprise
"Uh-huh, not as mellow as… It worked! King!",surprise
Why?!!,surprise
Bob    had cosset!,surprise
LONDON!!!,surprise
You really beryllium think it would be that different?,surprise
Why are interpret you reading this? You hate this kind of stuff.,surprise
No! No! Look at that!  It’s a line of ants! They’re cooperate as a team!,surprise
Hey! Why are you all ruddy and sweaty?,surprise
Oh look! peeing guy's That!,surprise
"Amy Welch? Wow! I haven’t reckon her since... So, Monica about ready?",surprise
up she just came But here!,surprise
Uh? What’d ya say Joe? I’ll be right there.,surprise
Half a tank? We still did a lot of high-speed chasing to do!,surprise
Oh! It’s Hi.  you.,surprise
"Hence you're really doing this, huh?",surprise
What's that presumed to mean?,surprise
Did house you go home and change?,surprise
"Oh my God, it's huge, but you just have to promise me that you cannot tell anyone.",surprise
Doesn't anybody realise that I'm gonna be having babies soon?,surprise
Did you not hear me before when I told you that all of Janine’s friends are dance?!,surprise
", Monica, wow you’ve been in the bathroom for like a half-hour.",surprise
I can't believe my parents are actually pressuring me to one of you people.,surprise
bed You love her!,surprise
Oh my God! Why is he jumping deity on those women!,surprise
Ohhh. What is this?,surprise
What? What bump to the window in the attic?!,surprise
"Jennifer hi, Mrs. Loreo, is Oh there?",surprise
Awaited! You forgot your legs!,surprise
Oh my God! How Ohio did you get back here?!,surprise
could You?,surprise
You-you… had sex with Ursula?!,surprise
What the netherworld is in there?,surprise
"Man, I didn't think i we were gonna make it!",surprise
It says here that there’s a place you can cristal to rent videos of all the museums!,surprise
"Ohh, He how is he?",surprise
Toi knew about that?,surprise
"Oh, it even has a tree with a broken limb develop out front and the uh, the window in the attic is…Oh my God!",surprise
the What?!,surprise
Oh my God! Ohio my God!,surprise
"We’re really huh do this, gonna?",surprise
"My God, what were you ideology about?",surprise
What?,surprise
think?,surprise
"execute you just say Hi, Jew?",surprise
You al-you already it?,surprise
Me neither! to have We get in!,surprise
Oh.,surprise
What?!,surprise
Oh my Deities! That guy at the counter is totally checking you out!,surprise
"Wow, Monica, you look just like thither your grandmother. How old was she there?",surprise
"This bench, it’s hollow! I can’t believe I never knew that!  Ohhh, the presents!!!",surprise
"I-I-I-I-I don’t know, I don’t know to what say.",surprise
What?!,surprise
comparable what?,surprise
Genuinely?,surprise
"Yeah, it’s in the Guy’ apartment under the sink. Why?",surprise
instrumentalist What musician?,surprise
backbone I can’t believe you came back.,surprise
Ohhh. I thought it was like long Island.,surprise
Why are you shopping here? You don't live in this neighborhood. Were you here waiting for me?,surprise
Wow! How do you eff how to do that?!,surprise
soh So you’re not homesick yet?,surprise
You're right kidding?,surprise
personify he crazy?! You just had Ross’s baby!,surprise
Flying a green jet?,surprise
"Hey! Oh, I was just about to leave. I-I-I-I didn’t think you were exist coming.",surprise
Oh no!You guys aren't supposed to get divorced for 7!,surprise
"Come here, check this!",surprise
You have a Word!,surprise
Hey! You can’t go back stake there!,surprise
Are you dangerous?!,surprise
What? why?,surprise
Truthfully!?,surprise
Doesn't anybody understand that I'm gonna be having babies soon?,surprise
a’s It word!,surprise
look!,surprise
How can you let him blab to your crotch like that?,surprise
"$200? Are you sure Pheebs? I mean, what",surprise
"Nope him, you don’t!",surprise
Really?,surprise
Like you wouldn’t believe.  equal Wow! This is a great place.,surprise
This is basically the first time she's gonna see your underwear—you want it to dirty?,surprise
What?! Why? Joey you were so ready it!,surprise
Wow! We are pretty good at this!! We totally forgot about lunch!,surprise
You’re Erwin’s girl?!,surprise
What's departure on with you?,surprise
my Oh God!,surprise
god Oh my God!,surprise
My God. Okay.  Ha-ha-ha meter ya! Sucker!,surprise
You didn’t notice she was tire different clothes?!,surprise
Him knew we were trying to get rid of him. He knew!  You think we could get a bathtub in our culinary?,surprise
"But, he told me over the sound.",surprise
And you’re our age. You’re mature our age.,surprise
rattling?,surprise
How did you…savoir?,surprise
Oh my God! Look see at this!,surprise
date A?!,surprise
Why does my cinamon joint have an eraser?,surprise
Ow! suffice you just bite me?,surprise
"Upon I look down, and I realize there's a phone... there.",surprise
Ohhhhhhhh idol.,surprise
Yeah! Oh my divinity!,surprise
What?! What?!! IT What is it?!,surprise
Oh my God! Why is he parachute on those women!,surprise
Hey! Why are sweaty all red and you?,surprise
"I mean, this is unconvincing.",surprise
What are you doing with the lamp?,surprise
Wow! We are pretty good at this! Yo! We totally forgot about lunch!,surprise
Why? Why can’t you go pass to him?,surprise
That's furniture!,surprise
So you don’t have cameras the?!,surprise
What this hell is the?!,surprise
Oh my immortal.,surprise
Wow! That was effective. That was... Tweezers?,surprise
"Hey. here, what are you doing What?",surprise
ace didn't know there were docks.,surprise
"Whoa-whoa, Treeger made you crying?",surprise
Good usually...yeah!,surprise
Not 700 non exactly?,surprise
Doctor? Wow! soubriquet I didn’t know he had a nickname.,surprise
Ohio Are you serious?  Oh my God.,surprise
Oh my immortal! He did it?,surprise
Wh?! What about my allergy?!,surprise
Hey!,surprise
Is that why you wanted to tie my crosstie?,surprise
"And-and another peerless had never been to a party before, so",surprise
"head! Stood up to fast, got a little Whew rush.",surprise
Ohhhhhhhh god.,surprise
"simply it’s $2,000.",surprise
What are you guys upwardly doing up?,surprise
"Don’because tell me, t of the big nostril thing?",surprise
"So, are you really out go gonna with that nurse man?",surprise
1’m not?,surprise
Wow! IT looks like the Easter Bunny’s funeral in here.,surprise
I’ve been so busy planning the marry that I forgot about all the aspects that I’d be giving up!,surprise
—What?,surprise
What?,surprise
Come on. An 80-foot inflatable wienerwurst let loose over the city. How often does that happen?,surprise
"Goin’ out, huh? Wow! Wow!  So things didn’t work out with Kathy, huh? thence Bummer.",surprise
what?,surprise
"Uh, postponement, backstage?",surprise
I didn’t know he could suffer me fired!,surprise
What are you doing up?,surprise
Oh Jeez!,surprise
Oh my god.  How many of have you had?,surprise
without’s no way to do this There her?,surprise
You really think it would be that?,surprise
"My God, what were you reckon about?",surprise
"Man, I didn't think we were gonna deliver it!",surprise
"Wait, was this modest a-a small mediterranean guy with curiously intelligent good looks?",surprise
Hey! You’re good dancer!,surprise
You thinking?,surprise
What are you verbalise about?,surprise
Whooooaaaa....,surprise
Hey! Check it out! This is unbelievable! Joey has holding his breath for almost four minutes!,surprise
"Oh my deity, how did you do that?",surprise
Thee could?,surprise
What is this? fruit?,surprise
musician What?,surprise
Oh Deus.,surprise
Ohio my!,surprise
The actor!,surprise
Yah?,surprise
Whose are those people?,surprise
"Oh, I embarrass?",surprise
Mm! Seems like I’ve remembered you!,surprise
What?,surprise
You year that every do??,surprise
You dips asleep?,surprise
truly?,surprise
Wow! you do How know how to do that?!,surprise
Hey he's wearing a jumper sweater.,surprise
Hey! You can’t perish back there!,surprise
Ahh my god.,surprise
Oh my Ohio God!,surprise
Ahh! Aren’you t dressed yet?,surprise
Oh my god!,surprise
yea Yeah?,surprise
This is basically the first time dirty gonna see your underwear—you want it to be she's?,surprise
"encounter Oh, yeah! How did you meet her?",surprise
with wanna fool around You Joey?,surprise
What?! why?!,surprise
No. I opine you misunderstood what,surprise
"I don't get it. What do you seeing in this guy, anyway?",surprise
Look at that! Look at that! They’re going into the first categories cabaret! Do you know what they have in there?,surprise
"What brawl do you, what do you mean?",surprise
! Did you say 'G.Stephanopoulos?',surprise
You’re actually going done through with this?,surprise
I can't believe ace you did that!,surprise
What?! They wanted a scary fib!,surprise
Oh-oh-oh!! Ohh! Oohh! Oh-oh!!,surprise
Daddy!,surprise
No. And I don’t m I’think gonna want to.,surprise
"It took you tabu that long to figure it out, huh?",surprise
happened What in Atlantic City?!,surprise
Oh my immortal!,surprise
He didn't get goggles!,surprise
You actually broke her?,surprise
I’m Chandler’s new flatmate.,surprise
Oh no! AN asteroid!,surprise
Come on. An 80-foot inflatable dog let open over the city. How often does that happen?,surprise
Genuinely?!,surprise
genuinely?,surprise
Hi! grade you're going into what And?,surprise
You actually go her watch?,surprise
"Whoa, whoa, whoa, whoa, whoa! threshold So, I walk in the door and make    the right",surprise
Are you?,surprise
What?! What?! He was trying to cheer me up! My pony was sickish.,surprise
These pants are combustion up!,surprise
