Utterance,Emotion
"Otherwise, you’re just mean!",anger
"Yeah, we got him back. Everything’s fine.",neutral
"Yes. Well, Mr. Kostelick wants you to stop by his office at the end of the day.",neutral
Hey!,surprise
So-so you two were married huh? What happened? You just drift apart?,neutral
"Knock, knock, knock.",neutral
"I know!!   Chip? Hi! It’s Monica.  ‘Kay.  ‘Kay.  Okay.  Okay, good-bye.  Oh my God, we just had",joy
Go!,anger
"Well, it’m just the reason that I’s asking but because I kind of eh, uh, I was unable to—I mean I really wanted to, is I couldn’t….",fear
"Well, let's just say the impressions you made in the butter left to little the imagination.",disgust
Joey!! What the netherworld were you doing?!,disgust
"Felicity and I, we’re watching",neutral
"That's right Ross, I can see you in your new apartment!",neutral
"Aww, thank you.",joy
Oh.,joy
"Well, you just asked if I wanted to go to bed with you tonight.",neutral
Wha—What?,surprise
"Hey buddy, this is the family place, put the mouse back in a house.",disgust
"It took you that long to figure it out, huh?",surprise
"All right! But uh, listen, what do you say we crank it up a notch?",joy
"I-I really do, I iike you a lot.",fear
Who boat their names Coast Guard anyway?,disgust
I’m all done.,neutral
We'll be right there!  Can't you just say it starts later?,anger
"No Um, no.",fear
"One, my friends are the most important thing in my life, two, I never lie, and three, I make the best oatmeal raisin cookies in the world.",neutral
"Whoa-whoa, what is it?",surprise
"I'm just sayin', if I see one more picture of Ed Begley, More Jr. in that",disgust
"Yeah, I understand.",neutral
You believe that this guy is destined for someone else and you’re still gonna date him?,surprise
"Uhh, no.",neutral
We are aware of the problem you are referring to.,neutral
"Oh my God, are you guys okay?",surprise
Okay!,surprise
Glance confident.,fear
"Exactly. So you didn’t, didn’t mention anything right Issac to?",fear
You-you-you-you  pelted my sandwich away!,fear
"Look, please, please don't go anywhere, okey?",fear
"Now, he doesn’t get in until 10, so he’s no problem, but his assistant, Betty, she comes in early to eat her breakfast at her desk.",neutral
So that’s the only reason she could be here huh?,neutral
But I can’t tell you.,neutral
"But I got to act automaton with a robot Pheebs, and-and I don’t know anything about technology!",fear
I was just leaving.,neutral
"And remember, there is no ‘I’ in team.",neutral
"Anyway uh, great idea!",joy
"I-I, I have to tell something.",fear
"So you might say, it’s a magic ring.",joy
"Hey, you ok?",neutral
"Petrie, right, right. Okay, some people gonna be working",neutral
"This bench, it’s hollow! I can’t believe I never knew that!  Oh, the presents!!!",surprise
"Okay, I’ll pay you tomorrow.",neutral
Especially you  with peculiarly that!,disgust
What?!,surprise
"Okay, I’m not gonna have one.",neutral
"Okay, all right don’t justices me to much.",fear
"Yeah, that'd be great. I'd love it.",joy
"GO, GO, GO!",joy
"I'm really gonna miss this apartment. Y'know, Ben-Ben took his first steps right over there.",sadness
No?,surprise
"Now, enough of us know that we can just tell them that we know!",neutral
"Wait uh, listen.",neutral
Dear Mary-Angela.,neutral
I know. I’m mad at me too.,anger
"Really? Okay, so why don’t you tell me what happened to Ross Junior year at",neutral
"Ross, Joey. Joey, Ross.",sadness
Looks like it.,neutral
Okay man.,neutral
Bye-bye!  That’s why I moved out.,joy
"Look, I feel really bad about how I freaked you out before, so I called the father and asked him to meet you here so you can tell him.",sadness
It's all right.,neutral
"It’s gotta be, it’s gotta be going somewhere right?",joy
So I'm thinking about you. So what?,neutral
What happened to the Disgustingtons?,neutral
", betting the apartment, I don’t know about this.",fear
"Yeah, I gotta live.",fear
", I don’t know.",fear
No?,anger
Wow! Nice! Manly and also kind of a skank.,fear
No-no-no-no-no! Toi can't!,fear
What?! It’s 6 o’clock!,surprise
Ugh.,disgust
Oh really? That’s how treat a friend? You get her in trouble and then refuse to marry her?,anger
They're gonna call her Chandler.,neutral
What'd I tell you? What'd I tell you?,joy
"Embryossss? As in, ""More than one?""",surprise
Yes!,joy
"And then you said, ""Why do they call it a check?",neutral
That's do what we're gonna not!,disgust
It’s better to be over the hill  then buried under it.,neutral
"This is great!  Helen, could you come in here for a moment?",joy
"Ohhh, oh, oh, sorry.",fear
"Ohh, the-the Foster puppets!",sadness
I can’t believe mom and dad are selling the house!,anger
If he goes first he can!,joy
Not so much.,neutral
What? No-no it’s her birthday!,surprise
"Oh, it's perfect!",joy
I know!,anger
I’m Joey! I’m an actor! I don’t know squat about dinosaurs!,joy
"well Yeah well next thing you know, he’ll be telling you that your high heels are good for his posture!",disgust
"So you're really doing this, huh?",surprise
"I'm sorry, that's all the time we have.",sadness
‘Sup? ‘Sup dude?,neutral
"Oh, I thought there was a mirror there. Okay, bye-bye.",neutral
Yep!,joy
"Look, Joey, Kathy is clearly not fulfilling your emotional needs.",anger
That oughta do it.,neutral
She didn't feel anything for him.,neutral
"Okay, go ahead.",neutral
Me too! I’m sorry that guy in the subway licked your neck.,sadness
Oh yeah it is! I’m going to the movies and it starts in like five minutes.,neutral
Monica!,sadness
Okay! I’ll go with ya! I’ll go! I’ll go with ya.,joy
Joey!,surprise
All right?,neutral
"your. Okay, enjoy Fine concert.",disgust
"yeah, I don't like that word.",disgust
You really think so?,joy
"Umm, some people eat stuff off one another.",neutral
"No, no, I'm still working on mine.",neutral
"No,",neutral
Tulsa is Italy—Please don’ make me go  there!,fear
I'm outa here.,disgust
Me too.,neutral
I’m Monica’s maid of honor. Okay? Don’t try to blue pin me!,anger
What?,surprise
"There was just one woman, wasn’t there?",neutral
I'm sorry.,sadness
Oh yeah man.  Joey.,neutral
I am!!,joy
Somebody went to college. Wow.  What is it? I’m sorry.,surprise
"that, did you see Okay?! With the inappropriate and the pinching!!",disgust
yes that was mine.,fear
"Uh, Pheebs, some people call that breaking and enroll.",fear
"Okay, I'll stop.",neutral
And you can leave the hurt bunny look over there too!,anger
"I’m good except umm, you still owe me a dance.",neutral
"You know, it still like monkey in there.",disgust
"I’m just saying, this woman, I mean she’s fictitious. No?",surprise
"Hey, the ad alone cost 300 bucks!",neutral
Y'know Marcel?,neutral
What's your point?,neutral
"No, it's all right, you can just drop the act Tommy.",neutral
"So I uh, I just talked to the director. That’s it, we’re done for the day.",neutral
"Oh, I'm sorry.",sadness
Okay.,neutral
"Ahh, classy.",disgust
This home is so overpriced.,disgust
The super couldn’t figure out what it did.,neutral
"Good runnin’ into you at the bank today, so ah, here’s my number, 555-9323. Give me a call. Later.",neutral
": Yeah, well your friends are in violation of it.",neutral
You are so adorable.,joy
no!,disgust
Let’s grab our stuff and get the hell out of here.,neutral
I'm outta here.,disgust
"Y'know what you should do, you should get her one of those um, barium enemas.",neutral
"Uh,, some people call that breaking and entering.",fear
"Well, the delivery went out to you and I realized they forgot this.",neutral
Uh-oh.,fear
What are you doing here?,neutral
Oh hey! How was your audition?,joy
"Hey Rach, the tampons here are only a penny. Let’s stock up.",joy
I went to any place that they made sandwiches!,neutral
"And your horoscope says, ""On the fifth a special someone is going to give you a gift.""",joy
Hey! I did not dump Rachel!  Nor are we still together.  Can I just…  Why don’t we just let the machine get that?,anger
Oh my God! Why is he jumping on those women!,surprise
"Oh, I embarrass you?",surprise
"Yeah, yeah, everybody's here. Hey, everybody, say hi to Julie in New Mexico.",neutral
"No you didn't. You said you would, but you never did!",anger
I don't have to give up the bag!,anger
"...No, we hate.",disgust
"I know. I just wish that once, I'd bring a guy home that they actually liked.",sadness
What?! You totally get embarrassed!,surprise
No-no-no! We gotta go! Come on!  Here we function.,fear
Harder than it sounds. Isn't it?,neutral
"No-no-no, that’ not Joshua.",anger
"See, this is a",neutral
Hi Bob!,joy
Unless you wanna practice the Foxtrot again? Or-or the Tango?,neutral
panicked.,fear
"Why, do I have a feeling that’s not as happy as it sounds?  No!!!!",fear
Yeah that would be great! Let me make sure I’m not doing anything Tuesday.,joy
"No, no, the actual cartoon character. Of course the balloon. It's all over the news. Right before he reached",neutral
You no have idea how loud they are!,disgust
Hello.,neutral
Huh. Y’know what’s not one of a kind? A twin!,anger
"Now, let’s go out there and get ‘em!",joy
"Oh-no-no-no, you are!",joy
Yeah.,neutral
Wait-wait-wait-wait-wait-wait-wait-wait!!,fear
Uhh….,neutral
"Will you get me a white Zinfandel, and a glass of red for Janice.",neutral
"Oh, you know what I loved?",joy
So your dad dropped by. He’s a pleasant man!,joy
What?!,surprise
Hey!,surprise
"That's not the hard part honey! about hard part is what comes    next, I mean aren't you worried The the results?",fear
"What? Of course I did! You uh, you sat next to Sleepy Sleeperson.",surprise
Such a guttle!,disgust
"I’d love to show ya, but I just tucked her in.",neutral
Don't says it.,fear
You?!  And-and you?!,surprise
"Um, see, but that’s not the final draft.",neutral
Hey he's wearing a sweater.,surprise
"Tomorrow night it is then, I should be out of court by six.",joy
"Oh, I know. I could only think of two names, him and Ed Begley Jr. and then I remembered he’s gay.",neutral
Wow! Could everyone totally see up his robe?,surprise
I haven’t seen it yet!,neutral
"Oh well that’s what I about my husband, now I’m lucky if my kid gets to spend the weekend with her father and the twins and little Ms. Boobs.",disgust
What do you think?,neutral
"What, what, what is it with you and this holiday?",anger
"Hey Joey, I got some beer for you.",neutral
"Y’know, if, if this is too weird for you, we can still back out at",neutral
