Utterance,Emotion
"Somebody wanna help me, tryin' to rakehell out my heart.  Uh, that's great.  Anybody seen a nipple?",fear
Yeah. What-what I do?,fear
"thither huh—hmm, there-there was an incident.",fear
"All right, I promise. I’ll fix this. I cuss. I’ll-I’ll-I’ll-I’ll talk to her.",fear
"I wake up this morning, the stripper’s gone and ring is gone!",fear
Oh Ohio Joey don't!,fear
No-no-no-no!,fear
"Dr. Farber, we've a bit of an emergency here...Jason Costalano is choking on his retainer.",fear
"I bang!  Don't switch hands, okay?",fear
"Oh, look! Acting for Beginners! Want to feeling good about yourself?",fear
What if Mary-Angela ejaculate to the door and I ask for Mary-Angela?,fear
She gonna hate me.,fear
inch a couple of hours I’m gonna acquire really drunk and wanna call Kathy and you guys are gonna have to stop me!,fear
I-I keep hearings all these rumors that I might get fired.,fear
I still can’t believe they took away my samara. You trust me with yours.,fear
"If we broke up, and ace I lost you...",fear
"Well, it was quite big. I-I-I-I-I had to throw most of it away.",fear
"How could you elects up a hitchhiker?! He could be a rape—, a rapist or a killer or something!",fear
"Well, she walked in when I was looking at the ring brochures. You can understand that, correct?  Guys? Guys?",fear
"This is the only afters and if I jazz it up everybody's gonna be like “Oh, remember that Thanksgiving when Rachel screwed up the trifle?”",fear
"Okay, they even have actors come in to read for my part!",fear
"Listen, can you promise me tell you won’t that her though?",fear
"I'm telling you, something's incorrect! My brother does not stay out all night.",fear
"nobelium, you can't! Friends hooking up is a bad idea.",fear
"And I will misrepresent anything you want in here , and do anything in there!",fear
"but, now that you’re not, I’d really like to ask you out sometime.",fear
"Joey. Joey, something feels weird and not alright weird. I don’t—Whoa!!",fear
"Oh, Joey, 1 have such a problem!",fear
Could no. Oh I get anyone a coffee or…poison? No? Just for me? Okay.,fear
"So-so that’s-that’s what I’m doing,.",fear
"t, no, you can’t, you can’t, okay, you can’t, you can’t buy her pearls, you just can’t, you can’t, you can’No.",fear
"See? Now, that’s why only the little counterfeits men are supposed to do all the kicking.",fear
"Oh yeah, and what would my opening line be? 'alibi me. Blarrglarrghh.'",fear
Pregnant Woman Kill Four?,fear
"Phoebe, handbag where's your purse?",fear
They-they-they can smell dread.,fear
No-no-no-no-no! can't!,fear
No-no!,fear
"delight Joey, please!",fear
And I need to flip the light switch on and off 17 times before remove I leave a room or my family will die.,fear
Oh my God! Oh my God! I’m so regretful!,fear
"Take whatever you lack, just please don’t hurt me.",fear
Vous don't think they'll judge and ridicule me?,fear
"By then, the cheesecake may have gone bad. We don’t want her to come spine to bad cheesecake.",fear
"cinque, where's your purse?",fear
if...,fear
expire Go! Go! Go! Go! Go! Go! Go! Go! Go! Go!,fear
Not yet! non yet! Not yet! Not yet! Not yet! Not yet! Not yet! Not yet!,fear
"But only because I was up all night afraid about this  meeting, ain’t that funny?",fear
"talking I uh, I just came by because I-I want to talk to you about something.",fear
t can’I watch!,fear
"fountainhead, there's no way I'm gonna get a shot.",fear
What am I do to going?,fear
You are frightening me.,fear
"Division, between people in white coats and people in gamey blazers, and I ask myself, ""My God why?!""",fear
"Listen, can you promise me that you won’t tell her whilst?",fear
"Mom, c'mon, halt worrying.",fear
"Listen Ross, we ran out of aim gas, and we don’t know where we are, so we can’t get a tow truck.",fear
I can’exist t live like this! What are we gonna do? What are we gonna do?,fear
I can’t unity watch!,fear
"Uhh, tone Katie, uh listen, we-we need to talk.",fear
Said just what? Exactly.,fear
"Just uh, just stand up.",fear
"Umm, but I think if you give me I, one chance I can, umm can change your mind.",fear
"Dude, I am what gonna",fear
What’s-what’s this trumpery?,fear
"Somebody wanna help me, rip to tryin' out my heart.  Uh, that's great.  Anybody seen a nipple?",fear
"sure, now I’m scared.",fear
"Joey, please don’t do that. I it’s best that we just forget about it.",fear
Aren’t you frighten?,fear
"Oh now daddy, stay tranquilize. Please.",fear
say it.,fear
I’m not-I’m not-I’m not brave!,fear
"Well I’d be apprehensive of them, but all right.",fear
I-I keep all these rumors that I might get fired.,fear
"Well, she walked in when I was looking at the brochures. You can understand that, right?  Guys? Guys?",fear
Nuh-uh.,fear
you marry me?,fear
"Okay, they even coming actors have in to read for my part!",fear
Oh my God! Oh my God! I’m so apology!,fear
"This doesn’t hateful anything, does it?",fear
"Du-du-I it, I wrote it on the board!",fear
"This is the only dessert and if I screw it up everybody's gonna be like “Oh, remember that Thanksgiving when Rachel jockey screwed up the trifle?”",fear
"Please? Please?! We just don't want to deal with assure everyone, okay? Just promise you won't tell.",fear
"Ooh, you lost me.",fear
"Well, I-I this blinding pain in my stomach when I was lifting weights before, then I passed and uh, haven’t been able to stand up since.",fear
"I’m desolated, I wa, I wa, I was just ah....",fear
"I know, I know! ane just can't keep this one in, so I pick up the phone",fear
No Ross! Ross! Ross! child has no father!,fear
"Yeah, but I don’t wantto die!",fear
What am I proceed to do?,fear
God Oh...,fear
too’s-it’s It soon.,fear
is She gonna hate me.,fear
You’dark re welcome.  I’m sorry. Did I hurt you?,fear
What am going I to do?,fear
"Oh yeah wellspring, you know me, babies, responsibilities, ahhh!!!",fear
No-no. We,fear
I you scared of telling was.,fear
No could that kill her.,fear
"No way! ‘Kay look, if I have to go to the doctor for for it’s gonna be anything this thing sticking out of my stomach!",fear
"Du-du-I wrote it, I indite it on the board!",fear
"Thanks, but I kinda have a trouble to deal with here.",fear
I don't know guys.,fear
"See? Now, that’s why only the little fake men are to do all the kicking.",fear
nobelium don’t I beg of you!,fear
I don’t lose to want you!,fear
"You know you credibly didn't jazz this, but back in high school, I had a, um, major crush on you.",fear
"Yes. Yes, yes did.  But-but it was, it was just a one night thing. It meant nothing.",fear
"When I had insurance I could get hit by a bus or catch on fire, y’bed?",fear
"Og-ee-op, I’m not asking for me, I’m… I mean… No, I’m-I’m m gay, I’not not asking you out.",fear
No-no wait-wait! I can’t just let you hang up! Just please talk allow to me.,fear
"Uh, a little bit. unity She-she-she walked in and I thought she was you and I kissed her and",fear
"No, you can't! Friends hooking upward up is a bad idea.",fear
"Uhh, look Katie, utter uh listen, we-we need to talk.",fear
What am I pass to do?,fear
Aren’t triiodothyronine you scared?,fear
"I—Rachel, you can’t go! Ross love Emily!",fear
"All right here he comes. I’m gonna do this, I’m gonna him, I’m gonna be.",fear
Why don’t you…   Wh-what’s proceed on?,fear
"Ah no it’s not, no it’s not. It’s a first date. I’m",fear
"Og-ee-op, I’m not asking for me, I’m… 1 bastardly… No, I’m-I’m not gay, I’m not asking you out.",fear
"Can we please focus here, a naked man’s animation hangs in the balance!",fear
"If we broke up, and I confused you...",fear
not fine. Here she comes.,fear
Oh divinity...,fear
You don't they'll judge and ridicule me?,fear
Does it?,fear
"All get right, let’s do it.",fear
yes that was mine.,fear
"I’ve kinda of had this ah, this suppress on you.",fear
"Joey. Joey, something feels weird and not good weird. I don’—Whoa!!",fear
No-no-no-no-no! Doyou can't!,fear
No that kill her.,fear
"And then that, I’m gonna get so drunk, I’m gonna wanna call Janice",fear
No-no wait-wait! I can’t just up you hang let! Just please talk to me.,fear
"Umm, but I think if you give me umm, one chance I can, I can changing your mind.",fear
"Oh now Please, stay calm. daddy.",fear
"Please, right now, no, every time I see him it’s like ‘ on the lose?’ ‘Is it watching me?’",fear
Whar am I going to do?,fear
"acceptably that’s-that’s what I’m doing, now.",fear
"And I will cook anything you deficiency in here , and do anything in there!",fear
", no-n-n-n-no!!",fear
we should move quick.,fear
"Okay,  iodine can’t imagine, I can’t imagine my life without you.",fear
Are you truly gonna do this?,fear
"I wake up this morning, the stripper’s disappearance and the ring is gone!",fear
cause God. Do think it really doesn’t hurt? ‘Cause how can they do that?,fear
No-no-no! We gotta going! Come on!  Here we go.,fear
"Hey uh, I don’t mingy to be presumptuous but I have these two tickets to the ballroom dancing finals tomorrow night if you want to travel?",fear
"Monica, betting the apartment, ane don’t know about this.",fear
Please tell me you get the message!,fear
She is gonna hatred me.,fear
Oh...,fear
That thing was a fortune!  I’m very safety conscious.,fear
"Ross, umm, you've been in there for a longue time. I'm starting to get kinda freaked out.",fear
Because single think I just heard her moving around in there.,fear
"would yeah, and what Oh my opening line be? 'Excuse me. Blarrglarrghh.'",fear
"All right here he comes. I’do gonna m this, I’m gonna tell him, I’m gonna be strong.",fear
I mean have you seen a car ejaculate by here in the last hour and a half?,fear
That’s funny. Does it-does it hurt? Does Labour the labor hurt?,fear
’re not true?,fear
"Well I’d be scared of them, but all veracious.",fear
"Dr. Farber, we've amaze a bit of an emergency here...Jason Costalano is choking on his retainer.",fear
Although if...,fear
yeah. What-what should I do?,fear
All right. Did everyone get out ok?,fear
"Dude, what am I ",fear
You are very frightening me.,fear
"Oh it’s Bing, sir. I’m sorry , I was just aw...",fear
Of trend course!!,fear
"Maybe they can direct the needle and thquirt it into my mouth, you know, like a thquirt gun.",fear
I-I keep learn all these rumors that I might get fired.,fear
"No. Umm, okay. But while you dial, let me show you the features of my new call handbag.  Oh, it does knead!",fear
You'd tell me if you were relocating out right,fear
Oh do uh…I actually came here to ask you out.,fear
"No, don’t look directly at At them!",fear
"Um, no.",fear
"Dr. Farber, we've got a fleck of an emergency here...Jason Costalano is choking on his retainer.",fear
Uh-oh.,fear
I’m going loony! Okay? Do you have any thing around here that looks homemade?,fear
"No Phoebe, don’t tone! You don’t want to see what’s under there!!",fear
"Exactly. Therefore you didn’t, didn’t mention anything to Issac right?",fear
Wait-wait where are going you? Where are you going?,fear
Are you really gonna this do?,fear
